epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
69,17064.7,1.34178,1.08873,0.00907,0.94426,0.82955,0.917,0.6776,1.01008,0.5794,0.01277,0.022304,0.00743468,0.022304,0.00743468,0.022304,0.00743468,0.022304,0.00743468
70,17311.5,1.34282,1.07083,0.00915,0.94186,0.82955,0.91514,0.67536,0.99623,0.58773,0.01224,0.0220988,0.00736625,0.0220988,0.00736625,0.0220988,0.00736625,0.0220988,0.00736625
71,17558,1.35291,1.08634,0.00898,0.94567,0.83081,0.91805,0.67392,0.99879,0.59301,0.01213,0.0218918,0.00729725,0.0218918,0.00729725,0.0218918,0.00729725,0.0218918,0.00729725
72,17805.8,1.32719,1.0519,0.00924,0.89818,0.8548,0.92029,0.68089,0.98969,0.60158,0.01214,0.0216831,0.0072277,0.0216831,0.0072277,0.0216831,0.0072277,0.0216831,0.0072277
73,18053.8,1.33094,1.07873,0.00883,0.92819,0.83712,0.92139,0.68401,0.99229,0.58988,0.01206,0.0214728,0.00715761,0.0214728,0.00715761,0.0214728,0.00715761,0.0214728,0.00715761
74,18300.1,1.31721,1.07209,0.00881,0.95764,0.82955,0.91927,0.68126,0.98401,0.58966,0.01203,0.021261,0.007087,0.021261,0.007087,0.021261,0.007087,0.021261,0.007087
75,18546.7,1.31819,1.04961,0.00892,0.95255,0.83638,0.92011,0.68437,0.98882,0.58481,0.01216,0.0210476,0.00701588,0.0210476,0.00701588,0.0210476,0.00701588,0.0210476,0.00701588
76,18794.3,1.31652,1.05823,0.0087,0.93614,0.84091,0.91977,0.68358,0.99,0.5924,0.01223,0.0208328,0.00694428,0.0208328,0.00694428,0.0208328,0.00694428,0.0208328,0.00694428
77,19041.3,1.3142,1.04351,0.00883,0.94674,0.83041,0.9198,0.68335,0.99209,0.60089,0.01192,0.0206166,0.00687222,0.0206166,0.00687222,0.0206166,0.00687222,0.0206166,0.00687222
78,19287.1,1.30092,1.04243,0.00868,0.94662,0.84091,0.92262,0.68014,0.99326,0.60639,0.01178,0.0203991,0.0067997,0.0203991,0.0067997,0.0203991,0.0067997,0.0203991,0.0067997
79,19533.8,1.30826,1.02951,0.00871,0.93779,0.84848,0.91979,0.6753,0.99597,0.58571,0.01163,0.0201803,0.00672675,0.0201803,0.00672675,0.0201803,0.00672675,0.0201803,0.00672675
80,19780.6,1.30087,1.03097,0.00869,0.93047,0.84596,0.91941,0.67922,0.99719,0.60218,0.01188,0.0199602,0.00665339,0.0199602,0.00665339,0.0199602,0.00665339,0.0199602,0.00665339
81,20026.9,1.29609,1.03072,0.00853,0.94203,0.86182,0.92277,0.67915,1.00084,0.59386,0.01178,0.0197389,0.00657963,0.0197389,0.00657963,0.0197389,0.00657963,0.0197389,0.00657963
82,20273.4,1.28658,1.01258,0.0085,0.94926,0.85035,0.92394,0.68451,0.99696,0.57811,0.01175,0.0195165,0.0065055,0.0195165,0.0065055,0.0195165,0.0065055,0.0195165,0.0065055
83,20520.9,1.28152,1.01115,0.00844,0.95945,0.84975,0.92485,0.68414,1.00191,0.56971,0.012,0.019293,0.00643101,0.019293,0.00643101,0.019293,0.00643101,0.019293,0.00643101
84,20767.6,1.28443,1.0089,0.00851,0.9591,0.85101,0.9236,0.68144,0.98849,0.57329,0.01183,0.0190685,0.00635617,0.0190685,0.00635617,0.0190685,0.00635617,0.0190685,0.00635617
85,21014.2,1.26936,0.97709,0.00844,0.95308,0.84639,0.92313,0.68068,0.98505,0.56867,0.01174,0.018843,0.00628101,0.018843,0.00628101,0.018843,0.00628101,0.018843,0.00628101
86,21260.5,1.27758,1.00231,0.00831,0.9355,0.86066,0.92437,0.68198,0.99317,0.5508,0.01211,0.0186167,0.00620555,0.0186167,0.00620555,0.0186167,0.00620555,0.0186167,0.00620555
