epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
55,13412.2,1.21955,1.01512,0.0106,0.94311,0.85101,0.91329,0.65392,1.07311,0.61859,0.01314,0.0249705,0.00832349,0.0249705,0.00832349,0.0249705,0.00832349,0.0249705,0.00832349
56,13655.1,1.19734,1.00758,0.01028,0.9459,0.8447,0.91299,0.66004,1.06281,0.60979,0.01296,0.0247943,0.00826477,0.0247943,0.00826477,0.0247943,0.00826477,0.0247943,0.00826477
57,13897.4,1.20246,1.00482,0.0103,0.95559,0.82702,0.91358,0.66343,1.03008,0.59304,0.01232,0.0246157,0.00820525,0.0246157,0.00820525,0.0246157,0.00820525,0.0246157,0.00820525
58,14139.6,1.18764,0.97527,0.01022,0.93174,0.84091,0.90796,0.66298,1.04895,0.59632,0.01283,0.0244349,0.00814495,0.0244349,0.00814495,0.0244349,0.00814495,0.0244349,0.00814495
59,14381.7,1.19171,0.98322,0.01016,0.91713,0.85606,0.91765,0.66821,1.0563,0.57526,0.01316,0.0242517,0.00808389,0.0242517,0.00808389,0.0242517,0.00808389,0.0242517,0.00808389
60,14624.9,1.17934,0.98504,0.01013,0.95652,0.83323,0.91036,0.66926,1.03559,0.57606,0.01268,0.0240662,0.00802208,0.0240662,0.00802208,0.0240662,0.00802208,0.0240662,0.00802208
61,14867.7,1.17865,0.97849,0.01016,0.94445,0.83333,0.91324,0.67199,1.01991,0.59829,0.01237,0.0238786,0.00795954,0.0238786,0.00795954,0.0238786,0.00795954,0.0238786,0.00795954
62,15110.5,1.17146,0.93578,0.01001,0.92248,0.87145,0.91854,0.67937,1.01395,0.57481,0.01238,0.0236888,0.00789628,0.0236888,0.00789628,0.0236888,0.00789628,0.0236888,0.00789628
63,15353.6,1.17285,0.95575,0.01008,0.91749,0.84243,0.91169,0.66969,1.02952,0.61159,0.01229,0.0234969,0.00783231,0.0234969,0.00783231,0.0234969,0.00783231,0.0234969,0.00783231
64,15595.7,1.16873,0.96975,0.01019,0.93302,0.84091,0.91218,0.67034,1.0339,0.605,0.01269,0.023303,0.00776766,0.023303,0.00776766,0.023303,0.00776766,0.023303,0.00776766
65,15837.7,1.15804,0.94893,0.00989,0.93199,0.8478,0.91551,0.66783,1.04574,0.60335,0.01309,0.023107,0.00770234,0.023107,0.00770234,0.023107,0.00770234,0.023107,0.00770234
66,16079.2,1.15089,0.9484,0.00971,0.9207,0.85019,0.91639,0.67309,1.02299,0.59833,0.01266,0.0229091,0.00763637,0.0229091,0.00763637,0.0229091,0.00763637,0.0229091,0.00763637
67,16321.8,1.14926,0.94064,0.00978,0.93631,0.85386,0.91558,0.67207,1.03298,0.59044,0.01305,0.0227093,0.00756976,0.0227093,0.00756976,0.0227093,0.00756976,0.0227093,0.00756976
68,16563.9,1.14679,0.91675,0.0097,0.95794,0.83395,0.91964,0.67618,1.01433,0.58214,0.01246,0.0225076,0.00750252,0.0225076,0.00750252,0.0225076,0.00750252,0.0225076,0.00750252
69,16806.4,1.14237,0.92721,0.00974,0.92435,0.86391,0.92259,0.67944,1.02005,0.56234,0.01283,0.022304,0.00743468,0.022304,0.00743468,0.022304,0.00743468,0.022304,0.00743468
70,17049.7,1.15772,0.91272,0.00984,0.92825,0.86364,0.91957,0.67731,1.01182,0.58454,0.01224,0.0220988,0.00736625,0.0220988,0.00736625,0.0220988,0.00736625,0.0220988,0.00736625
71,17292.3,1.13554,0.89661,0.00975,0.93573,0.86111,0.91838,0.67282,1.03845,0.57618,0.01283,0.0218918,0.00729725,0.0218918,0.00729725,0.0218918,0.00729725,0.0218918,0.00729725
72,17535.4,1.13562,0.9255,0.00987,0.94617,0.84722,0.91647,0.67414,1.02195,0.5785,0.01239,0.0216831,0.0072277,0.0216831,0.0072277,0.0216831,0.0072277,0.0216831,0.0072277
73,17778.5,1.12884,0.90875,0.00971,0.93497,0.84848,0.92128,0.67881,1.01454,0.59425,0.01229,0.0214728,0.00715761,0.0214728,0.00715761,0.0214728,0.00715761,0.0214728,0.00715761
74,18020.2,1.11338,0.90002,0.00962,0.95886,0.85338,0.92233,0.67464,1.03153,0.59098,0.01249,0.021261,0.007087,0.021261,0.007087,0.021261,0.007087,0.021261,0.007087
75,18262.6,1.1082,0.86939,0.00938,0.96417,0.85606,0.92145,0.67255,1.0305,0.57635,0.01252,0.0210476,0.00701588,0.0210476,0.00701588,0.0210476,0.00701588,0.0210476,0.00701588
76,18505.7,1.11173,0.8541,0.00931,0.94333,0.86111,0.92078,0.67096,1.03606,0.5546,0.01283,0.0208328,0.00694428,0.0208328,0.00694428,0.0208328,0.00694428,0.0208328,0.00694428
77,18748,1.10696,0.88445,0.00958,0.95704,0.8649,0.92059,0.67173,1.01706,0.569,0.01226,0.0206166,0.00687222,0.0206166,0.00687222,0.0206166,0.00687222,0.0206166,0.00687222
78,18991,1.10351,0.83783,0.00927,0.95448,0.8447,0.92102,0.67523,1.03609,0.56033,0.01243,0.0203991,0.0067997,0.0203991,0.0067997,0.0203991,0.0067997,0.0203991,0.0067997
79,19233.8,1.1025,0.84398,0.00949,0.95369,0.85813,0.91994,0.66891,1.02702,0.55968,0.01241,0.0201803,0.00672675,0.0201803,0.00672675,0.0201803,0.00672675,0.0201803,0.00672675
80,19476.4,1.09688,0.83011,0.00947,0.94902,0.8697,0.92099,0.67515,1.02185,0.55146,0.01246,0.0199602,0.00665339,0.0199602,0.00665339,0.0199602,0.00665339,0.0199602,0.00665339
81,19718.3,1.08774,0.83714,0.00924,0.95376,0.86111,0.91744,0.67285,1.02271,0.54489,0.01246,0.0197389,0.00657963,0.0197389,0.00657963,0.0197389,0.00657963,0.0197389,0.00657963
82,19961.1,1.09429,0.84295,0.0093,0.95533,0.86401,0.91339,0.67046,1.01373,0.55371,0.01207,0.0195165,0.0065055,0.0195165,0.0065055,0.0195165,0.0065055,0.0195165,0.0065055
83,20203.6,1.07103,0.83649,0.00924,0.95241,0.86869,0.91827,0.67611,1.02024,0.55003,0.01243,0.019293,0.00643101,0.019293,0.00643101,0.019293,0.00643101,0.019293,0.00643101
84,20447.1,1.06942,0.82413,0.0092,0.93777,0.8649,0.91653,0.67677,1.01005,0.57086,0.01226,0.0190685,0.00635617,0.0190685,0.00635617,0.0190685,0.00635617,0.0190685,0.00635617
85,20689.5,1.05401,0.81421,0.00892,0.96505,0.84091,0.91425,0.67853,0.99782,0.57573,0.01191,0.018843,0.00628101,0.018843,0.00628101,0.018843,0.00628101,0.018843,0.00628101
86,20931.9,1.06512,0.83309,0.00923,0.96164,0.85227,0.91621,0.68011,0.99512,0.58657,0.01214,0.0186167,0.00620555,0.0186167,0.00620555,0.0186167,0.00620555,0.0186167,0.00620555
87,21176,1.04558,0.80794,0.00881,0.94082,0.8649,0.91687,0.67832,1.01103,0.56601,0.01212,0.0183894,0.00612981,0.0183894,0.00612981,0.0183894,0.00612981,0.0183894,0.00612981
88,21418,1.05131,0.79561,0.00878,0.95281,0.86677,0.92008,0.68518,1.00203,0.56234,0.01173,0.0181614,0.0060538,0.0181614,0.0060538,0.0181614,0.0060538,0.0181614,0.0060538
89,21660.5,1.04011,0.80412,0.00893,0.95286,0.86774,0.92081,0.68082,1.00158,0.54369,0.01184,0.0179326,0.00597754,0.0179326,0.00597754,0.0179326,0.00597754,0.0179326,0.00597754
90,21902.2,1.04685,0.79229,0.00892,0.91989,0.88443,0.92132,0.68175,1.01047,0.53791,0.01232,0.0177031,0.00590105,0.0177031,0.00590105,0.0177031,0.00590105,0.0177031,0.00590105
91,22144.4,1.03582,0.78713,0.00871,0.96009,0.85101,0.92048,0.68031,1.01108,0.55282,0.01206,0.0174731,0.00582435,0.0174731,0.00582435,0.0174731,0.00582435,0.0174731,0.00582435
92,22387.7,1.03074,0.77777,0.00881,0.94454,0.85859,0.91839,0.68111,1.0195,0.54924,0.01219,0.0172424,0.00574746,0.0172424,0.00574746,0.0172424,0.00574746,0.0172424,0.00574746
93,22629.2,1.03717,0.80075,0.00865,0.93857,0.86818,0.92075,0.6807,1.01062,0.54543,0.01219,0.0170112,0.0056704,0.0170112,0.0056704,0.0170112,0.0056704,0.0170112,0.0056704
94,22870.8,1.00823,0.77499,0.00853,0.93887,0.87269,0.91732,0.68199,1.00241,0.55798,0.01195,0.0167796,0.00559318,0.0167796,0.00559318,0.0167796,0.00559318,0.0167796,0.00559318
95,23112.3,1.01926,0.78156,0.00873,0.95583,0.86111,0.91651,0.68071,1.00965,0.55124,0.01214,0.0165475,0.00551584,0.0165475,0.00551584,0.0165475,0.00551584,0.0165475,0.00551584
96,23354.6,1.01389,0.7689,0.00854,0.94637,0.86111,0.91472,0.67783,1.01957,0.56063,0.01232,0.0163151,0.00543837,0.0163151,0.00543837,0.0163151,0.00543837,0.0163151,0.00543837
97,23597.4,1.01463,0.7694,0.00866,0.94751,0.86364,0.91716,0.67797,1.01859,0.5647,0.01228,0.0160824,0.00536081,0.0160824,0.00536081,0.0160824,0.00536081,0.0160824,0.00536081
98,23838.9,0.99991,0.75802,0.00863,0.95089,0.85569,0.9134,0.67698,1.01665,0.5785,0.01233,0.0158495,0.00528318,0.0158495,0.00528318,0.0158495,0.00528318,0.0158495,0.00528318
