epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
78,13973.6,1.21295,1.01686,0.00982,0.92431,0.84722,0.91102,0.64138,1.12079,0.61624,0.01315,0.0203991,0.0067997,0.0203991,0.0067997,0.0203991,0.0067997,0.0203991,0.0067997
79,14151.9,1.19244,0.97248,0.00946,0.91001,0.8649,0.91494,0.63727,1.11514,0.59883,0.01258,0.0201803,0.00672675,0.0201803,0.00672675,0.0201803,0.00672675,0.0201803,0.00672675
80,14330.3,1.20595,0.9802,0.00948,0.95242,0.83408,0.91438,0.64006,1.11083,0.59463,0.01296,0.0199602,0.00665339,0.0199602,0.00665339,0.0199602,0.00665339,0.0199602,0.00665339
81,14509.1,1.19905,0.98111,0.00967,0.9399,0.84848,0.9116,0.6423,1.11743,0.60094,0.01361,0.0197389,0.00657963,0.0197389,0.00657963,0.0197389,0.00657963,0.0197389,0.00657963
82,14688.3,1.1869,0.96355,0.00932,0.92826,0.84952,0.91212,0.64142,1.13271,0.62137,0.01326,0.0195165,0.0065055,0.0195165,0.0065055,0.0195165,0.0065055,0.0195165,0.0065055
83,14867,1.18285,0.97517,0.00947,0.90861,0.85365,0.91335,0.64581,1.0895,0.59234,0.0126,0.019293,0.00643101,0.019293,0.00643101,0.019293,0.00643101,0.019293,0.00643101
84,15045.7,1.18057,0.94714,0.00936,0.92552,0.84726,0.90702,0.64083,1.10496,0.59137,0.01307,0.0190685,0.00635617,0.0190685,0.00635617,0.0190685,0.00635617,0.0190685,0.00635617
85,15224.1,1.17391,0.96836,0.00921,0.93236,0.85274,0.91224,0.64357,1.10621,0.60478,0.01279,0.018843,0.00628101,0.018843,0.00628101,0.018843,0.00628101,0.018843,0.00628101
86,15402.5,1.17679,0.96622,0.00928,0.92859,0.84596,0.91188,0.64033,1.09664,0.608,0.01188,0.0186167,0.00620555,0.0186167,0.00620555,0.0186167,0.00620555,0.0186167,0.00620555
87,15581.3,1.18055,0.94616,0.00917,0.93323,0.84702,0.91299,0.64435,1.08889,0.61812,0.01235,0.0183894,0.00612981,0.0183894,0.00612981,0.0183894,0.00612981,0.0183894,0.00612981
88,15759.9,1.17163,0.96386,0.00912,0.94676,0.82828,0.90593,0.63694,1.08866,0.63452,0.0125,0.0181614,0.0060538,0.0181614,0.0060538,0.0181614,0.0060538,0.0181614,0.0060538
89,15938.7,1.15213,0.92601,0.00881,0.93231,0.84848,0.90891,0.64216,1.09558,0.60074,0.01269,0.0179326,0.00597754,0.0179326,0.00597754,0.0179326,0.00597754,0.0179326,0.00597754
90,16117.7,1.17335,0.95678,0.00901,0.95096,0.83248,0.90986,0.6455,1.10964,0.57879,0.01327,0.0177031,0.00590105,0.0177031,0.00590105,0.0177031,0.00590105,0.0177031,0.00590105
