epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
93,20908.2,1.33229,0.9853,0.0085,0.93945,0.84233,0.91989,0.68112,1.00382,0.5737,0.01188,0.0170112,0.0056704,0.0170112,0.0056704,0.0170112,0.0056704,0.0170112,0.0056704
94,21131.6,1.32478,0.98042,0.00859,0.93871,0.85092,0.91987,0.68143,1.0092,0.56022,0.01181,0.0167796,0.00559318,0.0167796,0.00559318,0.0167796,0.00559318,0.0167796,0.00559318
95,21355.7,1.31743,0.94814,0.00837,0.94019,0.85345,0.91981,0.6826,1.00501,0.55864,0.0117,0.0165475,0.00551584,0.0165475,0.00551584,0.0165475,0.00551584,0.0165475,0.00551584
96,21579.7,1.32144,0.98572,0.00826,0.93483,0.85124,0.91975,0.68259,1.00499,0.55321,0.0117,0.0163151,0.00543837,0.0163151,0.00543837,0.0163151,0.00543837,0.0163151,0.00543837
97,21803.4,1.31307,0.96467,0.00851,0.94204,0.84722,0.91879,0.68316,1.00388,0.55479,0.01164,0.0160824,0.00536081,0.0160824,0.00536081,0.0160824,0.00536081,0.0160824,0.00536081
98,22027.3,1.3074,0.97225,0.00844,0.92839,0.85121,0.91811,0.68386,0.99928,0.57253,0.01157,0.0158495,0.00528318,0.0158495,0.00528318,0.0158495,0.00528318,0.0158495,0.00528318
99,22251.3,1.30934,0.95999,0.00823,0.94681,0.83152,0.91874,0.68329,0.99591,0.57472,0.01152,0.0156164,0.00520548,0.0156164,0.00520548,0.0156164,0.00520548,0.0156164,0.00520548
100,22475.1,1.30077,0.95981,0.00837,0.93129,0.85574,0.91963,0.68434,1.00075,0.55931,0.01157,0.0153833,0.00512775,0.0153833,0.00512775,0.0153833,0.00512775,0.0153833,0.00512775
101,22699.3,1.29121,0.93261,0.00808,0.96173,0.82702,0.91808,0.68441,0.99695,0.56016,0.01153,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
102,22924.3,1.29473,0.93612,0.00804,0.94588,0.83849,0.9184,0.68482,0.99546,0.56062,0.01151,0.0149167,0.00497225,0.0149167,0.00497225,0.0149167,0.00497225,0.0149167,0.00497225
103,23148.5,1.2873,0.93076,0.00812,0.93728,0.84343,0.91817,0.68449,0.99342,0.56223,0.01144,0.0146836,0.00489452,0.0146836,0.00489452,0.0146836,0.00489452,0.0146836,0.00489452
104,23372.7,1.28277,0.92513,0.00812,0.93804,0.84596,0.91865,0.68506,0.99164,0.56132,0.01139,0.0144505,0.00481682,0.0144505,0.00481682,0.0144505,0.00481682,0.0144505,0.00481682
105,23597.4,1.28941,0.9274,0.00828,0.93059,0.8464,0.91911,0.68445,0.99347,0.56241,0.01145,0.0142176,0.00473919,0.0142176,0.00473919,0.0142176,0.00473919,0.0142176,0.00473919
106,23821.6,1.27237,0.88978,0.00804,0.9292,0.84518,0.91821,0.6842,0.99189,0.56636,0.01132,0.0139849,0.00466163,0.0139849,0.00466163,0.0139849,0.00466163,0.0139849,0.00466163
107,24045.6,1.27356,0.9171,0.0081,0.94295,0.83333,0.91802,0.68403,0.99241,0.56549,0.01134,0.0137525,0.00458416,0.0137525,0.00458416,0.0137525,0.00458416,0.0137525,0.00458416
108,24269.6,1.26307,0.90639,0.00805,0.95479,0.83207,0.91705,0.68295,0.99066,0.56965,0.0113,0.0135204,0.00450682,0.0135204,0.00450682,0.0135204,0.00450682,0.0135204,0.00450682
109,24493.1,1.25483,0.8817,0.00793,0.93542,0.84975,0.91884,0.68477,0.99226,0.56504,0.01133,0.0132888,0.0044296,0.0132888,0.0044296,0.0132888,0.0044296,0.0132888,0.0044296
110,24716.8,1.25666,0.89251,0.00793,0.94983,0.8447,0.91766,0.68555,0.99528,0.56229,0.01141,0.0130576,0.00435254,0.0130576,0.00435254,0.0130576,0.00435254,0.0130576,0.00435254
111,24940.8,1.24309,0.87086,0.00779,0.95462,0.84343,0.91946,0.6859,0.99336,0.56583,0.01139,0.0128269,0.00427565,0.0128269,0.00427565,0.0128269,0.00427565,0.0128269,0.00427565
112,25165.4,1.24959,0.87994,0.0079,0.96092,0.8382,0.91912,0.68548,0.99329,0.5632,0.01139,0.0125969,0.00419895,0.0125969,0.00419895,0.0125969,0.00419895,0.0125969,0.00419895
113,25389.1,1.228,0.87013,0.00776,0.9529,0.84294,0.91954,0.68631,0.99594,0.55942,0.01159,0.0123674,0.00412246,0.0123674,0.00412246,0.0123674,0.00412246,0.0123674,0.00412246
114,25613.4,1.24409,0.88102,0.00774,0.95062,0.84217,0.91883,0.68572,0.99052,0.56059,0.01161,0.0121386,0.0040462,0.0121386,0.0040462,0.0121386,0.0040462,0.0121386,0.0040462
115,25836.6,1.24145,0.87844,0.00777,0.95277,0.83838,0.91908,0.68535,0.98971,0.56457,0.01155,0.0119106,0.00397019,0.0119106,0.00397019,0.0119106,0.00397019,0.0119106,0.00397019
116,26060.2,1.22521,0.85508,0.00763,0.93526,0.8548,0.91833,0.68511,0.99214,0.55468,0.01163,0.0116833,0.00389445,0.0116833,0.00389445,0.0116833,0.00389445,0.0116833,0.00389445
117,26283.6,1.21809,0.85698,0.00759,0.9418,0.85101,0.91808,0.68399,0.99488,0.55911,0.01162,0.011457,0.00381899,0.011457,0.00381899,0.011457,0.00381899,0.011457,0.00381899
118,26507,1.22078,0.85958,0.00773,0.94162,0.85538,0.91814,0.68483,0.99055,0.56535,0.01149,0.0112315,0.00374383,0.0112315,0.00374383,0.0112315,0.00374383,0.0112315,0.00374383
119,26730.6,1.21406,0.85519,0.00767,0.93326,0.8548,0.91603,0.68459,0.98969,0.56972,0.01147,0.011007,0.00366899,0.011007,0.00366899,0.011007,0.00366899,0.011007,0.00366899
120,26954.2,1.21751,0.85304,0.00751,0.9474,0.84146,0.91681,0.68454,0.99012,0.56989,0.01151,0.0107835,0.0035945,0.0107835,0.0035945,0.0107835,0.0035945,0.0107835,0.0035945
121,27177.9,1.20127,0.84016,0.00767,0.93977,0.84711,0.91528,0.68383,0.98464,0.58708,0.01138,0.0105611,0.00352037,0.0105611,0.00352037,0.0105611,0.00352037,0.0105611,0.00352037
122,27401.5,1.19921,0.83682,0.00759,0.93858,0.84892,0.91558,0.68408,0.98835,0.57998,0.0115,0.0103398,0.00344661,0.0103398,0.00344661,0.0103398,0.00344661,0.0103398,0.00344661
123,27625.2,1.19124,0.82723,0.00742,0.93612,0.85114,0.91516,0.68455,0.98827,0.5768,0.01151,0.0101197,0.00337325,0.0101197,0.00337325,0.0101197,0.00337325,0.0101197,0.00337325
