epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
100,17926.6,1.13661,0.96111,0.0089,0.93659,0.83922,0.91164,0.64101,1.09623,0.6256,0.01198,0.0153833,0.00512775,0.0153833,0.00512775,0.0153833,0.00512775,0.0153833,0.00512775
101,18105.9,1.12162,0.94133,0.00896,0.95299,0.84461,0.91824,0.6479,1.09525,0.60251,0.01217,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
102,18286,1.12486,0.92227,0.00872,0.94416,0.854,0.91609,0.65019,1.07814,0.6051,0.01191,0.0149167,0.00497225,0.0149167,0.00497225,0.0149167,0.00497225,0.0149167,0.00497225
103,18465.2,1.11707,0.91003,0.00876,0.93934,0.84975,0.91508,0.65053,1.08699,0.59736,0.01199,0.0146836,0.00489452,0.0146836,0.00489452,0.0146836,0.00489452,0.0146836,0.00489452
104,18644.4,1.12446,0.93602,0.00901,0.93797,0.85101,0.91573,0.64977,1.08685,0.59925,0.01199,0.0144505,0.00481682,0.0144505,0.00481682,0.0144505,0.00481682,0.0144505,0.00481682
105,18823.3,1.11888,0.91499,0.00894,0.93488,0.85354,0.91276,0.65227,1.08694,0.60827,0.01217,0.0142176,0.00473919,0.0142176,0.00473919,0.0142176,0.00473919,0.0142176,0.00473919
106,19002.3,1.12029,0.9114,0.00898,0.94793,0.85045,0.91467,0.65428,1.08025,0.59237,0.01211,0.0139849,0.00466163,0.0139849,0.00466163,0.0139849,0.00466163,0.0139849,0.00466163
107,19181.5,1.11073,0.92264,0.00892,0.95799,0.84343,0.91217,0.65371,1.07591,0.61249,0.01193,0.0137525,0.00458416,0.0137525,0.00458416,0.0137525,0.00458416,0.0137525,0.00458416
108,19360.6,1.10609,0.90687,0.00876,0.94778,0.84848,0.9164,0.65653,1.07915,0.59353,0.01218,0.0135204,0.00450682,0.0135204,0.00450682,0.0135204,0.00450682,0.0135204,0.00450682
109,19539.6,1.11134,0.90223,0.00861,0.94527,0.85606,0.92011,0.65542,1.08702,0.6031,0.01236,0.0132888,0.0044296,0.0132888,0.0044296,0.0132888,0.0044296,0.0132888,0.0044296
