epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
100,17063,1.17342,0.9617,0.0088,0.93655,0.86869,0.92141,0.65701,1.0821,0.53811,0.01227,0.0153833,0.00512775,0.0153833,0.00512775,0.0153833,0.00512775,0.0153833,0.00512775
101,17234.1,1.16505,0.93668,0.00885,0.93617,0.86742,0.92232,0.65919,1.0821,0.54001,0.01234,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
102,17405.3,1.16214,0.94549,0.0088,0.93397,0.87509,0.9227,0.65732,1.08093,0.52515,0.01229,0.0149167,0.00497225,0.0149167,0.00497225,0.0149167,0.00497225,0.0149167,0.00497225
103,17575.8,1.14866,0.93419,0.00874,0.93058,0.88016,0.92097,0.65876,1.08405,0.5323,0.01235,0.0146836,0.00489452,0.0146836,0.00489452,0.0146836,0.00489452,0.0146836,0.00489452
104,17747.1,1.16698,0.95022,0.00885,0.93559,0.88258,0.92288,0.66074,1.07972,0.53072,0.01227,0.0144505,0.00481682,0.0144505,0.00481682,0.0144505,0.00481682,0.0144505,0.00481682
105,17917.8,1.16422,0.95552,0.00878,0.93261,0.87247,0.92032,0.65732,1.08353,0.54288,0.01219,0.0142176,0.00473919,0.0142176,0.00473919,0.0142176,0.00473919,0.0142176,0.00473919
106,18087.8,1.15499,0.92889,0.00884,0.94924,0.8649,0.91911,0.65825,1.07592,0.54317,0.01203,0.0139849,0.00466163,0.0139849,0.00466163,0.0139849,0.00466163,0.0139849,0.00466163
107,18258.1,1.14985,0.93367,0.00872,0.9483,0.86742,0.92066,0.65804,1.07718,0.53498,0.01208,0.0137525,0.00458416,0.0137525,0.00458416,0.0137525,0.00458416,0.0137525,0.00458416
108,18428,1.14741,0.90687,0.00872,0.94888,0.85732,0.92034,0.65768,1.0781,0.54669,0.01219,0.0135204,0.00450682,0.0135204,0.00450682,0.0135204,0.00450682,0.0135204,0.00450682
109,18597.5,1.1274,0.89356,0.00859,0.94503,0.86822,0.922,0.65794,1.08564,0.54156,0.01232,0.0132888,0.0044296,0.0132888,0.0044296,0.0132888,0.0044296,0.0132888,0.0044296
110,18767.1,1.12557,0.87499,0.00841,0.93602,0.87247,0.92302,0.65895,1.08642,0.54025,0.01227,0.0130576,0.00435254,0.0130576,0.00435254,0.0130576,0.00435254,0.0130576,0.00435254
111,18936.7,1.13758,0.89563,0.0085,0.95507,0.85882,0.92286,0.66112,1.0841,0.55119,0.01233,0.0128269,0.00427565,0.0128269,0.00427565,0.0128269,0.00427565,0.0128269,0.00427565
112,19107.8,1.13632,0.88173,0.00851,0.94619,0.86593,0.92234,0.66184,1.08404,0.55733,0.01234,0.0125969,0.00419895,0.0125969,0.00419895,0.0125969,0.00419895,0.0125969,0.00419895
113,19278.4,1.12948,0.87183,0.00829,0.95458,0.86995,0.92424,0.66151,1.08431,0.55374,0.01233,0.0123674,0.00412246,0.0123674,0.00412246,0.0123674,0.00412246,0.0123674,0.00412246
114,19448.4,1.12027,0.87015,0.00856,0.95566,0.87081,0.92419,0.66066,1.08914,0.53995,0.0124,0.0121386,0.0040462,0.0121386,0.0040462,0.0121386,0.0040462,0.0121386,0.0040462
115,19618.7,1.12112,0.88566,0.00826,0.94752,0.86624,0.92502,0.66018,1.08753,0.54306,0.01233,0.0119106,0.00397019,0.0119106,0.00397019,0.0119106,0.00397019,0.0119106,0.00397019
116,19788.6,1.1036,0.87921,0.00836,0.94896,0.86865,0.92464,0.66273,1.0825,0.54062,0.01224,0.0116833,0.00389445,0.0116833,0.00389445,0.0116833,0.00389445,0.0116833,0.00389445
117,19958.9,1.10101,0.8662,0.00817,0.95392,0.86263,0.92424,0.66247,1.08516,0.53789,0.01213,0.011457,0.00381899,0.011457,0.00381899,0.011457,0.00381899,0.011457,0.00381899
118,20129.7,1.10901,0.86792,0.00815,0.95666,0.86393,0.92551,0.66275,1.08898,0.53793,0.01227,0.0112315,0.00374383,0.0112315,0.00374383,0.0112315,0.00374383,0.0112315,0.00374383
119,20300.5,1.09363,0.85693,0.00819,0.95679,0.86669,0.92367,0.66197,1.08588,0.53847,0.01216,0.011007,0.00366899,0.011007,0.00366899,0.011007,0.00366899,0.011007,0.00366899
